ticket,fecha_venta,id_local,local,tipo_local,id_ciudad,ciudad,estado,pais,venta_ticket,item,id_estilo,id_medida,cantidad,estilo,medida,precio_lista,precio_venta,venta_item,costo_unitario,costo_venta,utilidad,id_tipo_calzado,tipo_calzado
11278,14/01/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,4819.00,1,S001,20N,1,RAPTOR,20 NORMAL,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
11331,14/01/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1507.00,1,C001,21N,1,COMFORT VERONA,21 NORMAL,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
11347,14/01/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1714.00,1,C002,30M,1,CONFORT MILAN,30 Y MEDIO,1844.00,1714.00,1714.00,420.00,420.00,1294.00, C ,CABALLERO
11356,14/01/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1448.00,1,D004,25M,1,PANAMA,25 Y MEDIO,1448.00,1448.00,1448.00,421.00,421.00,1027.00, D ,DAMA
11363,14/01/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,900.00,1,U001,28N,1,RELAX UNIVERSE,28 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
11367,14/01/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1026.00,1,U001,28N,1,RELAX UNIVERSE,28 NORMAL,1026.00,1026.00,1026.00,424.00,424.00,602.00, U ,UNISEX
11372,15/01/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1069.00,1,U002,27N,1,MINIMAL ECHO,27 NORMAL,1069.00,1069.00,1069.00,460.00,460.00,609.00, U ,UNISEX
11376,15/01/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1048.00,1,C004,30N,1,MIRIDIA,30 NORMAL,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
11378,15/01/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1539.00,1,S001,18N,1,RAPTOR,18 NORMAL,1621.00,1539.00,1539.00,434.00,434.00,1105.00, S ,DEPORTIVO
11392,15/01/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1272.00,1,D001,21N,1,SPLEND MARNA,21 NORMAL,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
11396,15/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1862.00,1,S002,18N,1,CITUAN,18 NORMAL,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
11401,15/01/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,2484.00,2,D001,25M,1,SPLEND MARNA,25 Y MEDIO,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
11401,15/01/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,2484.00,1,D003,19N,1,MERLE POINT,19 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
11484,15/01/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,900.00,1,U001,24M,1,RELAX UNIVERSE,24 Y MEDIO,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
11495,16/01/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1524.00,1,S001,25N,1,RAPTOR,25 NORMAL,1524.00,1524.00,1524.00,434.00,434.00,1090.00, S ,DEPORTIVO
11506,16/01/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1591.00,1,D004,23M,1,PANAMA,23 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
11507,16/01/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1865.00,1,D005,26M,1,SERENA STORM,26 Y MEDIO,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
11510,16/01/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1621.00,1,S001,24N,1,RAPTOR,24 NORMAL,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
11526,16/01/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1054.00,1,D003,22N,1,MERLE POINT,22 NORMAL,1054.00,1054.00,1054.00,442.00,442.00,612.00, D ,DAMA
11553,16/01/2020,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1054.00,1,D003,26M,1,MERLE POINT,26 Y MEDIO,1054.00,1054.00,1054.00,442.00,442.00,612.00, D ,DAMA
11567,16/01/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1546.00,1,C003,22M,1,CONFORT NEW YORK,22 Y MEDIO,1681.00,1546.00,1546.00,396.00,396.00,1150.00, C ,CABALLERO
11579,16/01/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2555.00,2,C001,26N,1,COMFORT VERONA,26 NORMAL,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
11579,16/01/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2555.00,1,C004,22N,1,MIRIDIA,22 NORMAL,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
11624,16/01/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1253.00,1,D006,26N,1,COLORFUL SPRING,26 NORMAL,1333.00,1253.00,1253.00,380.00,380.00,873.00, D ,DAMA
11660,16/01/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1212.00,1,D003,25M,1,MERLE POINT,25 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
11683,16/01/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2030.00,1,S002,29M,1,CITUAN,29 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
11697,16/01/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1048.00,1,C004,25M,1,MIRIDIA,25 Y MEDIO,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
11716,17/01/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2530.00,2,D007,25M,1,REFLEXION EDGE,25 Y MEDIO,947.00,947.00,947.00,387.00,387.00,560.00, D ,DAMA
11716,17/01/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2530.00,1,S002,30M,1,CITUAN,30 Y MEDIO,1583.00,1583.00,1583.00,394.00,394.00,1189.00, S ,DEPORTIVO
11779,17/01/2020,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1660.00,1,C002,25N,1,CONFORT MILAN,25 NORMAL,1660.00,1660.00,1660.00,420.00,420.00,1240.00, C ,CABALLERO
11792,18/01/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1153.00,1,C004,22M,1,MIRIDIA,22 Y MEDIO,1153.00,1153.00,1153.00,392.00,392.00,761.00, C ,CABALLERO
11794,18/01/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1311.00,1,C001,24N,1,COMFORT VERONA,24 NORMAL,1311.00,1311.00,1311.00,393.00,393.00,918.00, C ,CABALLERO
11801,18/01/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1844.00,1,C002,30M,1,CONFORT MILAN,30 Y MEDIO,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
11808,18/01/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,2102.00,1,C002,20N,1,CONFORT MILAN,20 NORMAL,2102.00,2102.00,2102.00,420.00,420.00,1682.00, C ,CABALLERO
11810,19/01/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1064.00,1,D007,19N,1,REFLEXION EDGE,19 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
11815,19/01/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1459.00,1,D002,25N,1,TANGERINE,25 NORMAL,1459.00,1459.00,1459.00,386.00,386.00,1073.00, D ,DAMA
11821,19/01/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1507.00,1,C001,29M,1,COMFORT VERONA,29 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
11830,19/01/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1799.00,1,S001,19M,1,RAPTOR,19 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
11837,19/01/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1621.00,1,S001,21M,1,RAPTOR,21 Y MEDIO,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
11847,19/01/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1361.00,1,D001,19N,1,SPLEND MARNA,19 NORMAL,1361.00,1361.00,1361.00,397.00,397.00,964.00, D ,DAMA
11857,20/01/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1361.00,1,D001,20N,1,SPLEND MARNA,20 NORMAL,1361.00,1361.00,1361.00,397.00,397.00,964.00, D ,DAMA
11864,20/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1862.00,1,S002,28M,1,CITUAN,28 Y MEDIO,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
11871,20/01/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2714.00,1,D003,20N,2,MERLE POINT,20 NORMAL,1357.00,1357.00,2714.00,442.00,884.00,1830.00, D ,DAMA
11877,20/01/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1440.00,1,D006,20N,1,COLORFUL SPRING,20 NORMAL,1440.00,1440.00,1440.00,380.00,380.00,1060.00, D ,DAMA
11906,20/01/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1272.00,1,D001,20N,1,SPLEND MARNA,20 NORMAL,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
11926,20/01/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,3187.00,1,D003,19N,1,MERLE POINT,19 NORMAL,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
11926,20/01/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,3187.00,2,D004,19N,1,PANAMA,19 NORMAL,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
11965,21/01/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,6116.00,1,S003,21M,4,ULTRA-ALIVE,21 Y MEDIO,1529.00,1529.00,6116.00,388.00,1552.00,4564.00, S ,DEPORTIVO
11966,21/01/2020,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1448.00,1,D004,19M,1,PANAMA,19 Y MEDIO,1448.00,1448.00,1448.00,421.00,421.00,1027.00, D ,DAMA
11968,21/01/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1844.00,1,C002,27N,1,CONFORT MILAN,27 NORMAL,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
11975,21/01/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1507.00,1,C001,30N,1,COMFORT VERONA,30 NORMAL,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
11983,21/01/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1196.00,1,D001,22M,1,SPLEND MARNA,22 Y MEDIO,1196.00,1196.00,1196.00,397.00,397.00,799.00, D ,DAMA
11986,21/01/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1524.00,1,S001,25N,1,RAPTOR,25 NORMAL,1524.00,1524.00,1524.00,434.00,434.00,1090.00, S ,DEPORTIVO
11994,21/01/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1333.00,1,D006,19M,1,COLORFUL SPRING,19 Y MEDIO,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
12006,22/01/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1459.00,1,D002,20N,1,TANGERINE,20 NORMAL,1459.00,1459.00,1459.00,386.00,386.00,1073.00, D ,DAMA
12032,22/01/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,2033.00,1,D005,19N,1,SERENA STORM,19 NORMAL,2033.00,2033.00,2033.00,459.00,459.00,1574.00, D ,DAMA
12038,22/01/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,3095.00,1,C001,19N,1,COMFORT VERONA,19 NORMAL,1296.00,1296.00,1296.00,393.00,393.00,903.00, C ,CABALLERO
12038,22/01/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,3095.00,2,S001,25M,1,RAPTOR,25 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
12046,22/01/2020,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,2403.00,1,U001,20M,3,RELAX UNIVERSE,20 Y MEDIO,801.00,801.00,2403.00,424.00,1272.00,1131.00, U ,UNISEX
12051,22/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,6724.00,1,C003,19M,4,CONFORT NEW YORK,19 Y MEDIO,1681.00,1681.00,6724.00,396.00,1584.00,5140.00, C ,CABALLERO
12073,22/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1738.00,1,S003,20N,1,ULTRA-ALIVE,20 NORMAL,1738.00,1738.00,1738.00,388.00,388.00,1350.00, S ,DEPORTIVO
12077,22/01/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2030.00,1,S002,27M,1,CITUAN,27 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
12083,22/01/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1240.00,1,D006,18M,1,COLORFUL SPRING,18 Y MEDIO,1240.00,1240.00,1240.00,380.00,380.00,860.00, D ,DAMA
12098,22/01/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,5511.00,2,C004,22N,3,MIRIDIA,22 NORMAL,1153.00,1153.00,3459.00,392.00,1176.00,2283.00, C ,CABALLERO
12098,22/01/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,5511.00,1,U001,26N,2,RELAX UNIVERSE,26 NORMAL,1026.00,1026.00,2052.00,424.00,848.00,1204.00, U ,UNISEX
12136,23/01/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,900.00,1,U001,25N,1,RELAX UNIVERSE,25 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
12147,23/01/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1799.00,1,S001,30N,1,RAPTOR,30 NORMAL,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
12168,23/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1333.00,1,D006,23M,1,COLORFUL SPRING,23 Y MEDIO,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
12179,23/01/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1361.00,1,D001,24M,1,SPLEND MARNA,24 Y MEDIO,1361.00,1361.00,1361.00,397.00,397.00,964.00, D ,DAMA
12182,23/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1621.00,1,S001,22N,1,RAPTOR,22 NORMAL,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
12188,24/01/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1069.00,1,U002,28N,1,MINIMAL ECHO,28 NORMAL,1069.00,1069.00,1069.00,460.00,460.00,609.00, U ,UNISEX
12196,24/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1865.00,1,D005,18M,1,SERENA STORM,18 Y MEDIO,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
12210,24/01/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,4755.00,1,D005,21N,3,SERENA STORM,21 NORMAL,1585.00,1585.00,4755.00,459.00,1377.00,3378.00, D ,DAMA
12235,24/01/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1546.00,1,C003,29N,1,CONFORT NEW YORK,29 NORMAL,1681.00,1546.00,1546.00,396.00,396.00,1150.00, C ,CABALLERO
12244,24/01/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1610.00,1,D002,19N,1,TANGERINE,19 NORMAL,1678.00,1610.00,1610.00,386.00,386.00,1224.00, D ,DAMA
12263,24/01/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1064.00,1,D007,26N,1,REFLEXION EDGE,26 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
12264,24/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1862.00,1,S002,19N,1,CITUAN,19 NORMAL,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
12276,25/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1475.00,1,S001,29M,1,RAPTOR,29 Y MEDIO,1621.00,1475.00,1475.00,434.00,434.00,1041.00, S ,DEPORTIVO
12279,25/01/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1069.00,1,U002,21N,1,MINIMAL ECHO,21 NORMAL,1069.00,1069.00,1069.00,460.00,460.00,609.00, U ,UNISEX
12291,25/01/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,900.00,1,U001,20M,1,RELAX UNIVERSE,20 Y MEDIO,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
12302,25/01/2020,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1585.00,1,D005,21N,1,SERENA STORM,21 NORMAL,1585.00,1585.00,1585.00,459.00,459.00,1126.00, D ,DAMA
12312,25/01/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1048.00,1,C004,23N,1,MIRIDIA,23 NORMAL,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
12313,25/01/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1361.00,1,D001,25N,1,SPLEND MARNA,25 NORMAL,1361.00,1361.00,1361.00,397.00,397.00,964.00, D ,DAMA
12333,25/01/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,900.00,1,U001,18N,1,RELAX UNIVERSE,18 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
12350,25/01/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1738.00,1,S003,30M,1,ULTRA-ALIVE,30 Y MEDIO,1738.00,1738.00,1738.00,388.00,388.00,1350.00, S ,DEPORTIVO
12354,26/01/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1231.00,1,C001,22N,1,COMFORT VERONA,22 NORMAL,1296.00,1231.00,1231.00,393.00,393.00,838.00, C ,CABALLERO
12401,26/01/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1296.00,1,C001,30M,1,COMFORT VERONA,30 Y MEDIO,1296.00,1296.00,1296.00,393.00,393.00,903.00, C ,CABALLERO
12405,26/01/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1862.00,1,S002,29N,1,CITUAN,29 NORMAL,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
12417,26/01/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1272.00,1,D001,26N,1,SPLEND MARNA,26 NORMAL,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
12432,26/01/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1357.00,1,D003,19N,1,MERLE POINT,19 NORMAL,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
12436,26/01/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1272.00,1,D001,21N,1,SPLEND MARNA,21 NORMAL,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
12444,27/01/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1128.00,1,D007,18N,1,REFLEXION EDGE,18 NORMAL,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
12451,27/01/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1010.00,1,D007,22M,1,REFLEXION EDGE,22 Y MEDIO,1064.00,1010.00,1010.00,387.00,387.00,623.00, D ,DAMA
12467,27/01/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,3195.00,2,D006,19N,1,COLORFUL SPRING,19 NORMAL,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
12467,27/01/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,3195.00,1,S002,29N,1,CITUAN,29 NORMAL,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
12501,27/01/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1585.00,1,D005,23M,1,SERENA STORM,23 Y MEDIO,1585.00,1585.00,1585.00,459.00,459.00,1126.00, D ,DAMA
12502,27/01/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1524.00,1,S001,22N,1,RAPTOR,22 NORMAL,1524.00,1524.00,1524.00,434.00,434.00,1090.00, S ,DEPORTIVO
12527,27/01/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1272.00,1,D001,25N,1,SPLEND MARNA,25 NORMAL,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
12531,27/01/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,2030.00,1,S002,24N,1,CITUAN,24 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
12545,27/01/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,720.00,1,U001,18N,1,RELAX UNIVERSE,18 NORMAL,801.00,720.00,720.00,424.00,424.00,296.00, U ,UNISEX
12553,28/01/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1844.00,1,C002,30N,1,CONFORT MILAN,30 NORMAL,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
12558,28/01/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1064.00,1,D007,26M,1,REFLEXION EDGE,26 Y MEDIO,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
12562,28/01/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1128.00,1,D007,21M,1,REFLEXION EDGE,21 Y MEDIO,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
12564,28/01/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2102.00,1,C002,27N,1,CONFORT MILAN,27 NORMAL,2102.00,2102.00,2102.00,420.00,420.00,1682.00, C ,CABALLERO
12568,28/01/2020,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1583.00,1,S002,26N,1,CITUAN,26 NORMAL,1583.00,1583.00,1583.00,394.00,394.00,1189.00, S ,DEPORTIVO
12578,28/01/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1357.00,1,D003,22N,1,MERLE POINT,22 NORMAL,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
